customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default,R,F,M,RFM_Score,segment,risk_score,risk_tier,estimated_clv
CUST04379,39,85223,610,Salaried,88370,48,0,9,5,51598,1,4,1,3,8,Loyal,38.9,Medium Risk,2069590.0
CUST04380,64,61841,817,Self-Employed,420631,60,2,118,28,55539,1,3,4,3,10,Champions,100.0,Critical Risk,3673842.0
CUST04381,46,85778,736,Business,200716,24,0,348,29,51391,0,1,4,3,8,Loyal,83.7,Critical Risk,1414756.0
CUST04382,44,81773,715,Salaried,286485,48,1,179,14,10465,1,2,2,1,5,Lost,100.0,Critical Risk,248149.0
CUST04383,26,36671,777,Salaried,131437,48,1,145,14,49814,1,3,2,3,8,Loyal,98.9,Critical Risk,1402477.0
CUST04384,24,22893,676,Freelance,194556,24,1,146,16,49176,1,3,3,3,9,Loyal,100.0,Critical Risk,1573632.0
CUST04385,38,43500,705,Salaried,157587,24,0,58,9,82291,1,4,2,4,10,Champions,87.8,Critical Risk,2860592.0
CUST04386,34,49047,739,Self-Employed,187678,36,1,139,22,70917,1,3,4,4,11,Champions,100.0,Critical Risk,3244806.0
CUST04387,29,23582,776,Salaried,238058,24,2,164,20,46529,1,3,3,3,9,Loyal,100.0,Critical Risk,1694073.0
CUST04388,28,35816,446,Salaried,163676,24,1,238,5,48938,1,2,1,3,6,At Risk,100.0,Critical Risk,325362.0
CUST04389,56,47681,729,Salaried,111679,24,1,337,13,50998,1,1,2,3,6,At Risk,93.3,Critical Risk,647886.0
CUST04390,30,28375,646,Salaried,292211,36,3,118,29,45758,1,3,4,3,10,Champions,100.0,Critical Risk,3134941.0
CUST04391,55,40398,631,Business,192772,48,3,197,25,25806,1,2,4,1,7,At Risk,100.0,Critical Risk,1008479.0
CUST04392,44,45462,783,Self-Employed,201709,12,1,247,9,48970,0,2,2,3,7,At Risk,100.0,Critical Risk,567430.0
CUST04393,30,69174,648,Business,188532,48,0,54,13,45230,1,4,2,3,9,Loyal,73.6,High Risk,2371451.0
CUST04394,56,57763,769,Self-Employed,63306,48,0,170,29,64207,0,3,4,4,11,Champions,41.8,Medium Risk,3291192.0
CUST04395,46,68243,695,Business,106284,36,1,279,3,31362,0,1,1,2,4,Lost,75.4,Critical Risk,108848.0
CUST04396,30,72687,588,Self-Employed,113035,48,0,362,15,13432,1,1,3,1,5,Lost,79.9,Critical Risk,184543.0
CUST04397,25,61600,699,Salaried,212026,60,1,255,12,56478,1,2,2,3,7,At Risk,100.0,Critical Risk,848623.0
CUST04398,35,52048,790,Salaried,198870,12,1,189,8,37588,1,2,2,2,6,At Risk,100.0,Critical Risk,486727.0
CUST04399,45,50545,594,Salaried,340369,12,1,123,4,29989,1,3,1,1,5,Lost,100.0,Critical Risk,274507.0
CUST04400,59,81971,700,Self-Employed,270980,12,0,320,14,52026,1,1,2,3,6,At Risk,100.0,Critical Risk,745730.0
CUST04401,65,60136,775,Business,182652,60,2,197,21,16742,1,2,3,1,6,At Risk,100.0,Critical Risk,549582.0
CUST04402,64,36380,686,Self-Employed,161877,12,2,303,22,45354,1,1,4,3,8,Loyal,100.0,Critical Risk,1072732.0
CUST04403,24,45297,559,Business,218571,36,0,56,16,38246,1,4,3,2,9,Loyal,100.0,Critical Risk,2414666.0
CUST04404,62,37224,747,Self-Employed,172088,12,1,279,22,64702,1,1,4,4,9,Loyal,100.0,Critical Risk,1646774.0
CUST04405,52,55568,809,Business,145735,24,0,342,20,35253,0,1,3,2,6,At Risk,83.5,Critical Risk,679913.0
CUST04406,32,59442,765,Business,149580,12,2,355,7,59336,0,1,1,4,6,At Risk,100.0,Critical Risk,387237.0
CUST04407,41,44161,707,Salaried,221440,36,0,290,7,12798,1,1,1,1,3,Lost,100.0,Critical Risk,100150.0
CUST04408,64,37294,628,Business,152639,36,3,202,14,40991,1,2,2,2,6,At Risk,100.0,Critical Risk,878256.0
CUST04409,22,39243,647,Salaried,124107,24,0,351,22,45917,1,1,4,3,8,Loyal,100.0,Critical Risk,951519.0
CUST04410,36,39490,741,Salaried,222402,36,0,168,21,60641,1,3,3,4,10,Champions,100.0,Critical Risk,2272926.0
CUST04411,67,45321,674,Salaried,98459,36,0,146,2,73014,0,3,1,4,8,Loyal,68.2,High Risk,292056.0
CUST04412,56,30055,731,Freelance,254619,60,1,177,22,35543,1,3,4,2,9,Loyal,100.0,Critical Risk,1336816.0
CUST04413,46,63030,680,Self-Employed,119122,24,0,342,5,30678,0,1,1,1,3,Lost,78.3,Critical Risk,147919.0
CUST04414,66,70693,642,Salaried,165861,48,1,43,9,24955,1,4,2,1,7,At Risk,75.6,Critical Risk,1031159.0
CUST04415,23,54596,793,Self-Employed,162375,48,2,213,9,32676,1,2,2,2,6,At Risk,100.0,Critical Risk,430223.0
CUST04416,43,70523,574,Self-Employed,107221,48,1,253,25,42333,1,2,4,2,8,Loyal,81.3,Critical Risk,1334330.0
CUST04417,67,69184,578,Salaried,196263,36,0,315,15,42994,1,1,3,2,6,At Risk,100.0,Critical Risk,669679.0
CUST04418,51,77686,644,Self-Employed,177136,24,0,343,28,64680,1,1,4,4,9,Loyal,88.8,Critical Risk,1741843.0
CUST04419,26,53167,801,Salaried,163368,12,2,333,25,44330,0,1,4,2,7,At Risk,100.0,Critical Risk,1094753.0
CUST04420,25,61645,646,Salaried,189885,60,1,361,14,82730,1,1,2,4,7,At Risk,100.0,Critical Risk,1063523.0
CUST04421,37,23409,850,Salaried,106884,60,0,259,22,54466,0,2,4,3,9,Loyal,100.0,Critical Risk,1480074.0
CUST04422,62,54117,580,Salaried,40295,36,0,326,16,66413,1,1,3,4,8,Loyal,61.3,High Risk,1069936.0
CUST04423,23,70898,772,Freelance,152655,12,1,231,25,26848,0,2,4,1,7,At Risk,77.7,Critical Risk,915843.0
CUST04424,59,38661,812,Self-Employed,197660,12,1,177,19,36954,0,3,3,2,8,Loyal,100.0,Critical Risk,1200356.0
CUST04425,29,48712,680,Self-Employed,103896,60,0,105,7,39591,1,3,1,2,6,At Risk,63.7,High Risk,714876.0
CUST04426,29,37893,640,Business,198466,48,2,99,24,37225,1,3,4,2,9,Loyal,100.0,Critical Risk,2406576.0
CUST04427,22,80324,750,Business,152692,48,0,226,23,5000,0,2,4,1,7,At Risk,63.9,High Risk,159905.0
CUST04428,39,33182,736,Salaried,299488,36,0,154,2,45215,1,3,1,3,7,At Risk,100.0,Critical Risk,173265.0
CUST04429,59,71901,649,Self-Employed,180025,12,0,358,18,19817,1,1,3,1,5,Lost,94.1,Critical Risk,330032.0
CUST04430,33,92059,547,Salaried,161018,48,0,306,23,68958,1,1,4,4,9,Loyal,82.2,Critical Risk,1690226.0
CUST04431,60,45327,613,Self-Employed,137975,36,1,162,11,48508,1,3,2,3,8,Loyal,100.0,Critical Risk,981157.0
CUST04432,65,42593,689,Salaried,107974,60,2,10,11,37788,1,4,2,2,8,Loyal,83.2,Critical Risk,3262770.0
CUST04433,44,71916,669,Salaried,76040,36,3,9,6,24766,1,4,1,1,6,At Risk,65.1,High Risk,1192034.0
CUST04434,38,74078,790,Self-Employed,47472,12,1,326,23,66130,0,1,4,4,9,Loyal,54.0,High Risk,1531480.0
CUST04435,35,51845,778,Salaried,105142,12,1,227,5,55733,0,2,1,3,6,At Risk,74.5,High Risk,386007.0
CUST04436,59,70828,792,Business,252515,60,3,154,24,67769,1,3,4,4,11,Champions,100.0,Critical Risk,3116307.0
CUST04437,52,68217,542,Salaried,175641,24,0,205,21,35099,1,2,3,2,7,At Risk,90.7,Critical Risk,1114012.0
CUST04438,26,77071,665,Salaried,20000,24,0,142,21,9638,0,3,3,1,7,At Risk,30.3,Medium Risk,413867.0
CUST04439,58,37331,541,Salaried,20000,48,0,132,8,46417,1,3,2,3,8,Loyal,44.0,Medium Risk,804378.0
CUST04440,25,32159,783,Self-Employed,226662,60,0,56,22,28346,0,4,4,1,9,Loyal,100.0,Critical Risk,2460739.0
CUST04441,24,64550,617,Freelance,278365,60,0,234,5,23212,1,2,1,1,4,Lost,100.0,Critical Risk,156606.0
CUST04442,34,70549,715,Salaried,44777,36,0,46,11,49890,0,4,2,3,9,Loyal,26.3,Medium Risk,2427980.0
CUST04443,22,20116,571,Self-Employed,59121,48,2,350,13,53373,1,1,2,3,6,At Risk,100.0,Critical Risk,655252.0
CUST04444,62,57207,638,Salaried,345156,48,1,105,27,46505,1,3,4,3,10,Champions,100.0,Critical Risk,3238917.0
CUST04445,57,85936,716,Salaried,212947,48,0,270,18,39941,0,2,3,2,7,At Risk,81.5,Critical Risk,856158.0
CUST04446,56,79708,663,Business,134028,48,1,162,9,31092,1,3,2,2,7,At Risk,70.5,High Risk,514545.0
CUST04447,62,61395,742,Salaried,307272,36,0,165,2,71533,1,3,1,4,8,Loyal,100.0,Critical Risk,259152.0
CUST04448,30,70238,669,Salaried,321000,24,1,150,28,5000,1,3,4,1,8,Loyal,100.0,Critical Risk,273995.0
CUST04449,34,106210,736,Business,119301,60,0,60,10,68363,0,4,2,4,10,Champions,35.7,Medium Risk,2585751.0
CUST04450,26,68510,800,Salaried,190767,36,0,83,18,25563,0,4,3,1,8,Loyal,66.1,High Risk,1405430.0
CUST04451,34,37858,776,Salaried,156883,24,2,243,3,57795,1,2,1,3,6,At Risk,100.0,Critical Risk,226424.0
CUST04452,31,81471,728,Salaried,181176,36,2,139,17,61359,1,3,3,4,10,Champions,84.8,Critical Risk,2169416.0
CUST04453,59,60234,675,Salaried,170757,36,1,282,14,53703,1,1,2,3,6,At Risk,100.0,Critical Risk,861609.0
CUST04454,29,27782,628,Salaried,98304,24,0,162,15,65643,1,3,3,4,10,Champions,100.0,Critical Risk,1810556.0
CUST04455,37,44022,636,Salaried,128288,36,0,128,15,37786,1,3,3,2,8,Loyal,84.4,Critical Risk,1257619.0
CUST04456,62,41684,844,Self-Employed,53965,60,0,318,15,52830,0,1,3,3,7,At Risk,52.5,High Risk,815922.0
CUST04457,44,59215,635,Salaried,160301,12,1,124,9,44357,1,3,2,2,7,At Risk,90.0,Critical Risk,907868.0
CUST04458,44,57695,727,Self-Employed,293803,12,2,271,17,23477,1,2,3,1,6,At Risk,100.0,Critical Risk,473739.0
CUST04459,63,35893,756,Salaried,232709,48,0,150,11,53215,1,3,2,3,8,Loyal,100.0,Critical Risk,1145621.0
CUST04460,66,52872,571,Salaried,240843,36,0,199,17,93609,1,2,3,4,9,Loyal,100.0,Critical Risk,2466428.0
CUST04461,54,53542,820,Business,227061,60,0,343,25,35877,0,1,4,2,7,At Risk,100.0,Critical Risk,862655.0
CUST04462,64,35521,632,Business,180900,24,0,176,22,26242,1,3,4,1,8,Loyal,100.0,Critical Risk,991639.0
CUST04463,35,89802,649,Freelance,214409,48,1,224,5,64989,1,2,1,4,7,At Risk,90.8,Critical Risk,455297.0
CUST04464,60,79240,625,Salaried,183651,24,0,334,7,39058,1,1,1,2,4,Lost,90.2,Critical Risk,269347.0
CUST04465,42,53994,796,Freelance,137626,24,1,297,14,63690,0,1,2,4,7,At Risk,89.3,Critical Risk,975880.0
CUST04466,56,45817,763,Salaried,29384,12,1,272,5,53475,0,2,1,3,6,At Risk,51.5,High Risk,316343.0
CUST04467,22,30060,652,Salaried,248134,60,1,279,23,75708,1,1,4,4,9,Loyal,100.0,Critical Risk,2014481.0
CUST04468,43,81591,709,Freelance,164520,36,0,26,16,51493,0,4,3,3,10,Champions,52.7,High Risk,4811506.0
CUST04469,53,80323,682,Salaried,147031,36,2,309,20,62132,1,1,3,4,8,Loyal,94.2,Critical Risk,1312775.0
CUST04470,57,15000,644,Business,188574,36,1,326,10,56176,1,1,2,3,6,At Risk,100.0,Critical Risk,565634.0
CUST04471,31,64384,670,Salaried,229431,12,2,128,10,51527,1,3,2,3,8,Loyal,100.0,Critical Risk,1143304.0
CUST04472,63,38575,761,Salaried,50635,12,2,188,16,54229,0,2,3,3,8,Loyal,68.2,High Risk,1410679.0
CUST04473,37,33248,788,Salaried,251234,24,1,68,20,51427,0,4,3,3,10,Champions,100.0,Critical Risk,3592508.0
CUST04474,53,66265,648,Salaried,220709,60,2,308,12,5000,1,1,2,1,4,Lost,100.0,Critical Risk,63570.0
CUST04475,54,57319,719,Salaried,235155,24,3,210,24,5000,1,2,4,1,7,At Risk,100.0,Critical Risk,177688.0
CUST04476,29,71789,784,Salaried,20000,12,1,322,8,5000,0,1,2,1,4,Lost,46.8,Medium Risk,40725.0
CUST04477,53,60824,775,Salaried,68398,24,1,93,25,36179,0,3,4,2,9,Loyal,45.6,Medium Risk,2549292.0
CUST04478,64,56876,795,Salaried,58204,24,1,230,19,27283,0,2,3,1,6,At Risk,53.4,High Risk,709972.0
CUST04479,26,83414,563,Salaried,281566,48,2,16,24,60853,1,4,4,4,12,Champions,100.0,Critical Risk,10153758.0
CUST04480,44,36142,640,Self-Employed,226557,48,0,249,26,50130,1,2,4,3,9,Loyal,100.0,Critical Risk,1666318.0
CUST04481,45,54536,713,Salaried,133400,36,1,103,22,60597,1,3,4,4,11,Champions,77.4,Critical Risk,3488128.0
CUST04482,30,58747,695,Self-Employed,244128,24,0,166,6,56939,1,3,1,3,7,At Risk,100.0,Critical Risk,615785.0
CUST04483,36,55508,637,Self-Employed,226326,48,2,19,2,24281,1,4,1,1,6,At Risk,100.0,Critical Risk,319372.0
CUST04484,67,55095,578,Salaried,274733,24,1,363,24,66248,1,1,4,4,9,Loyal,100.0,Critical Risk,1452647.0
CUST04485,53,24553,619,Salaried,20000,48,0,211,16,5000,1,2,3,1,6,At Risk,50.4,High Risk,117980.0
CUST04486,25,48347,611,Salaried,182670,24,2,353,29,40469,1,1,4,2,7,At Risk,100.0,Critical Risk,1099780.0
CUST04487,43,30109,545,Salaried,126058,48,3,44,7,50176,1,4,1,3,8,Loyal,100.0,Critical Risk,1592543.0
CUST04488,59,42845,656,Salaried,400384,48,1,162,17,78508,1,3,3,4,10,Champions,100.0,Critical Risk,2454117.0
CUST04489,51,88491,798,Business,42385,24,1,232,4,44625,0,2,1,2,5,Lost,42.4,Medium Risk,242654.0
CUST04490,22,80149,795,Salaried,87508,48,0,79,18,90619,0,4,3,4,11,Champions,32.3,Medium Risk,5154691.0
CUST04491,38,36147,558,Salaried,186020,12,0,101,13,45033,1,3,2,2,7,At Risk,100.0,Critical Risk,1554048.0
CUST04492,39,58455,826,Business,20000,24,1,156,27,39135,0,3,4,2,9,Loyal,31.4,Medium Risk,2003509.0
CUST04493,33,47135,745,Business,90341,48,2,243,6,56433,1,2,1,3,6,At Risk,85.9,Critical Risk,442176.0
CUST04494,36,64041,712,Self-Employed,76783,48,1,14,12,46506,0,4,2,3,9,Loyal,45.2,Medium Risk,4033590.0
CUST04495,48,44041,728,Self-Employed,146831,48,1,123,8,75702,0,3,2,4,9,Loyal,95.7,Critical Risk,1385892.0
CUST04496,41,58726,661,Salaried,239726,12,3,243,17,57652,1,2,3,3,8,Loyal,100.0,Critical Risk,1279895.0
CUST04497,49,97994,642,Freelance,187774,24,1,55,21,53496,1,4,3,3,10,Champions,68.0,High Risk,4481386.0
CUST04498,45,64762,704,Self-Employed,261202,60,1,158,7,16944,1,3,1,1,5,Lost,100.0,Critical Risk,222581.0
CUST04499,61,45193,684,Self-Employed,183182,60,3,248,18,30869,1,2,3,1,6,At Risk,100.0,Critical Risk,712862.0
CUST04500,39,90941,724,Freelance,195776,12,1,283,17,48928,1,1,3,3,7,At Risk,85.5,Critical Risk,950229.0
CUST04501,42,85417,671,Salaried,182161,12,1,266,14,76475,1,2,2,4,8,Loyal,87.5,Critical Risk,1291859.0
CUST04502,65,33253,694,Self-Employed,243953,24,1,101,1,57594,1,3,1,3,7,At Risk,100.0,Critical Risk,152886.0
CUST04503,45,40408,682,Salaried,266501,12,0,144,1,52659,1,3,1,3,7,At Risk,100.0,Critical Risk,106485.0
CUST04504,44,71772,612,Self-Employed,124934,24,0,227,10,21011,1,2,2,1,5,Lost,70.8,High Risk,291044.0
CUST04505,32,42991,788,Salaried,123233,24,0,53,4,68196,0,4,1,4,9,Loyal,66.2,High Risk,1112471.0
CUST04506,26,60093,746,Salaried,275925,48,3,110,18,67173,1,3,3,4,10,Champions,100.0,Critical Risk,3012468.0
CUST04507,50,53163,850,Salaried,143113,36,3,106,20,33604,1,3,3,2,8,Loyal,92.6,Critical Risk,1721468.0
CUST04508,52,35390,740,Salaried,75754,60,0,59,5,55056,0,4,1,3,8,Loyal,55.7,High Risk,1052117.0
CUST04509,29,60403,593,Salaried,159598,24,1,130,8,57645,1,3,2,3,8,Loyal,92.2,Critical Risk,1010951.0
CUST04510,23,36005,609,Business,119277,36,2,329,15,46691,1,1,3,3,7,At Risk,100.0,Critical Risk,699407.0
CUST04511,43,72116,568,Business,149849,12,0,288,20,55679,1,1,3,3,7,At Risk,85.7,Critical Risk,1252563.0
CUST04512,65,55183,686,Salaried,152817,12,2,253,3,51742,1,2,1,3,6,At Risk,100.0,Critical Risk,195708.0
CUST04513,55,36203,641,Self-Employed,206483,60,0,301,5,35901,1,1,1,2,4,Lost,100.0,Critical Risk,194131.0
CUST04514,66,70855,697,Freelance,212705,24,1,281,4,71827,1,1,1,4,6,At Risk,100.0,Critical Risk,330291.0
CUST04515,26,56321,591,Freelance,267481,48,1,359,20,49760,1,1,3,3,7,At Risk,100.0,Critical Risk,918453.0
CUST04516,38,54257,753,Self-Employed,125062,48,2,31,15,63363,0,4,3,4,11,Champions,75.7,Critical Risk,5139443.0
CUST04517,45,71888,652,Salaried,241805,48,0,221,17,35706,1,2,3,2,7,At Risk,99.8,Critical Risk,860411.0
CUST04518,58,82924,723,Salaried,204569,24,1,144,13,43195,1,3,2,2,7,At Risk,80.4,Critical Risk,1135514.0
CUST04519,31,70715,492,Business,72176,60,1,61,18,52707,1,4,3,3,10,Champions,61.5,High Risk,3551641.0
CUST04520,39,66995,694,Salaried,235472,12,1,339,1,71582,1,1,1,4,6,At Risk,100.0,Critical Risk,69580.0
CUST04521,59,66896,741,Self-Employed,291743,12,0,78,8,27415,1,4,2,1,7,At Risk,100.0,Critical Risk,699142.0
CUST04522,51,55693,687,Salaried,113106,24,2,31,29,63594,1,4,4,4,12,Champions,75.0,Critical Risk,9972481.0
CUST04523,66,33266,639,Salaried,291637,36,0,166,23,38248,1,3,4,2,9,Loyal,100.0,Critical Risk,1585639.0
CUST04524,39,72126,633,Freelance,147207,36,2,298,27,80836,1,1,4,4,9,Loyal,100.0,Critical Risk,2381581.0
CUST04525,55,33292,724,Salaried,177383,12,0,64,19,83398,1,4,3,4,11,Champions,100.0,Critical Risk,5754877.0
CUST04526,50,28809,755,Business,391178,12,2,271,6,48157,1,2,1,3,6,At Risk,100.0,Critical Risk,342972.0
CUST04527,34,72563,591,Self-Employed,101688,48,1,330,29,73953,1,1,4,4,9,Loyal,84.0,Critical Risk,2135859.0
CUST04528,66,51914,690,Business,43842,48,1,342,16,61816,1,1,3,4,8,Loyal,66.6,High Risk,953779.0
CUST04529,57,22170,623,Business,210622,60,1,287,18,44814,1,1,3,2,6,At Risk,100.0,Critical Risk,910133.0
CUST04530,34,48500,814,Salaried,268076,48,1,138,1,34153,0,3,1,2,6,At Risk,100.0,Critical Risk,71438.0
CUST04531,46,46766,673,Self-Employed,269038,36,2,86,22,5000,1,4,4,1,9,Loyal,100.0,Critical Risk,327755.0
CUST04532,58,96238,645,Salaried,218353,60,0,260,13,38877,1,2,2,2,6,At Risk,81.7,Critical Risk,622163.0
CUST04533,31,64715,610,Salaried,135515,48,1,256,16,40330,1,2,3,2,7,At Risk,90.4,Critical Risk,805221.0
CUST04534,32,60997,649,Self-Employed,132913,24,0,99,17,39851,0,3,3,2,8,Loyal,66.3,High Risk,1824911.0
CUST04535,30,52738,655,Self-Employed,362886,60,0,303,14,28003,1,1,2,1,4,Lost,100.0,Critical Risk,421488.0
CUST04536,22,54157,718,Salaried,90210,24,0,288,11,50031,0,1,2,3,6,At Risk,66.6,High Risk,619028.0
CUST04537,44,67655,622,Freelance,266882,24,3,263,26,27868,1,2,4,1,7,At Risk,100.0,Critical Risk,883029.0
CUST04538,61,30192,697,Business,62253,36,2,321,19,62895,1,1,3,4,8,Loyal,98.7,Critical Risk,1220075.0
CUST04539,46,35924,689,Self-Employed,158393,60,0,25,27,28644,1,4,4,1,9,Loyal,100.0,Critical Risk,4590026.0
CUST04540,55,15000,648,Salaried,167110,36,0,153,25,37904,1,3,4,2,9,Loyal,100.0,Critical Risk,1825193.0
CUST04541,37,44800,687,Salaried,85634,12,0,4,20,26536,0,4,3,1,8,Loyal,50.4,High Risk,4783032.0
CUST04542,67,65662,692,Self-Employed,187129,60,0,252,10,36785,1,2,2,2,6,At Risk,89.2,Critical Risk,465391.0
CUST04543,52,54323,707,Freelance,246922,24,1,185,11,28357,1,2,2,1,5,Lost,100.0,Critical Risk,514011.0
CUST04544,59,61289,811,Salaried,83676,12,2,136,13,43520,0,3,2,2,7,At Risk,61.3,High Risk,1197115.0
CUST04545,33,46722,821,Business,120962,36,1,196,9,37398,0,2,2,2,6,At Risk,80.0,Critical Risk,528398.0
CUST04546,28,71370,810,Salaried,116676,24,1,121,21,34286,0,3,3,2,8,Loyal,55.6,High Risk,1668585.0
CUST04547,61,40004,644,Business,165508,12,1,267,26,56849,1,2,4,3,9,Loyal,100.0,Critical Risk,1777585.0
CUST04548,43,57257,662,Self-Employed,268476,60,0,289,22,33759,1,1,4,2,7,At Risk,100.0,Critical Risk,832826.0
CUST04549,62,21247,756,Self-Employed,179550,12,1,336,4,87141,1,1,1,4,6,At Risk,100.0,Critical Risk,341546.0
CUST04550,39,53275,641,Business,112156,48,1,276,3,18321,1,1,1,1,3,Lost,90.0,Critical Risk,64197.0
CUST04551,37,74236,615,Self-Employed,191599,60,0,232,1,41696,1,2,1,2,5,Lost,87.8,Critical Risk,56682.0
CUST04552,66,48233,686,Salaried,49977,36,0,168,27,54158,0,3,4,3,10,Champions,46.5,Medium Risk,2609912.0
CUST04553,22,61952,587,Business,216429,12,0,278,25,39096,1,1,4,2,7,At Risk,100.0,Critical Risk,1134343.0
CUST04554,29,61135,684,Freelance,320184,12,1,307,20,42390,1,1,3,2,6,At Risk,100.0,Critical Risk,900865.0
CUST04555,34,31981,702,Salaried,70730,24,0,19,16,52773,0,4,3,3,10,Champions,56.6,High Risk,5553051.0
CUST04556,55,79773,807,Business,337132,36,0,20,5,54713,0,4,1,3,8,Loyal,89.3,Critical Risk,1767278.0
CUST04557,67,22669,675,Self-Employed,203243,24,2,106,2,23441,1,3,1,1,5,Lost,100.0,Critical Risk,120084.0
CUST04558,66,42277,726,Self-Employed,158248,24,0,216,12,46242,1,2,2,3,7,At Risk,100.0,Critical Risk,802138.0
CUST04559,49,42922,675,Freelance,282429,36,0,145,25,61620,1,3,4,4,11,Champions,100.0,Critical Risk,3097975.0
CUST04560,52,80035,614,Self-Employed,131545,36,0,137,14,60476,1,3,2,4,9,Loyal,61.3,High Risk,1781166.0
CUST04561,34,54842,639,Business,297437,36,0,112,3,39312,1,3,1,2,6,At Risk,100.0,Critical Risk,289876.0
CUST04562,35,74542,850,Business,96120,60,1,91,11,51826,0,4,2,3,9,Loyal,43.3,Medium Risk,1632011.0
CUST04563,52,64685,727,Salaried,167495,24,0,178,7,15374,0,3,1,1,5,Lost,75.4,Critical Risk,183126.0
CUST04564,39,51305,741,Business,111852,24,1,8,12,17032,0,4,2,1,7,At Risk,62.2,High Risk,1676408.0
CUST04565,30,56180,653,Self-Employed,62604,12,2,220,6,36493,1,2,1,2,5,Lost,74.7,High Risk,311578.0
CUST04566,35,58147,609,Freelance,269286,12,1,176,2,72889,1,3,1,4,8,Loyal,100.0,Critical Risk,250395.0
CUST04567,43,38478,593,Salaried,303794,36,0,358,19,41228,1,1,3,2,6,At Risk,100.0,Critical Risk,724756.0
CUST04568,59,65072,748,Self-Employed,191899,48,0,42,1,69027,0,4,1,4,9,Loyal,69.9,High Risk,320954.0
CUST04569,50,58123,456,Salaried,211588,48,1,95,12,21553,1,3,2,1,6,At Risk,100.0,Critical Risk,717887.0
CUST04570,62,44708,749,Freelance,321183,36,0,121,18,35285,1,3,3,2,8,Loyal,100.0,Critical Risk,1471889.0
CUST04571,26,54823,725,Self-Employed,100008,48,1,132,16,5000,1,3,3,1,7,At Risk,66.4,High Risk,173294.0
CUST04572,26,15000,650,Salaried,246884,60,3,24,4,44799,1,4,1,2,7,At Risk,100.0,Critical Risk,1081100.0
CUST04573,51,52743,750,Salaried,167149,60,0,266,21,50382,0,2,3,3,8,Loyal,92.5,Critical Risk,1276622.0
CUST04574,22,78322,827,Self-Employed,72085,12,1,127,26,66446,0,3,4,4,11,Champions,40.5,Medium Risk,3856713.0
CUST04575,54,49507,781,Business,148783,12,0,189,26,74729,0,2,4,4,10,Champions,80.7,Critical Risk,3144914.0
CUST04576,52,73411,428,Business,310015,36,2,197,14,24780,1,2,2,1,5,Lost,100.0,Critical Risk,542295.0
CUST04577,24,55287,597,Salaried,281761,12,1,137,5,20587,1,3,1,1,5,Lost,100.0,Critical Risk,216549.0
CUST04578,56,70911,648,Self-Employed,89232,60,1,273,21,52338,1,1,3,3,7,At Risk,72.3,High Risk,1296190.0
CUST04579,35,39958,697,Salaried,267524,24,0,299,6,65752,1,1,1,4,6,At Risk,100.0,Critical Risk,429201.0
CUST04580,43,43161,679,Freelance,147585,12,0,64,13,37823,0,4,2,2,8,Loyal,86.1,Critical Risk,1785772.0
CUST04581,28,59101,648,Freelance,161001,36,1,101,24,30312,1,3,4,1,8,Loyal,87.5,Critical Risk,1931150.0
CUST04582,54,46544,635,Salaried,290130,12,0,15,4,48048,1,4,1,3,8,Loyal,100.0,Critical Risk,1362137.0
CUST04583,28,34588,832,Salaried,282730,24,1,260,16,43426,0,2,3,2,7,At Risk,100.0,Critical Risk,855338.0
CUST04584,32,31682,678,Business,317342,60,0,113,6,44163,1,3,1,2,6,At Risk,100.0,Critical Risk,646936.0
CUST04585,44,22830,638,Salaried,20000,12,2,335,7,30924,1,1,1,1,3,Lost,80.5,Critical Risk,212681.0
CUST04586,58,39928,767,Self-Employed,48025,36,1,74,8,44773,0,4,2,2,8,Loyal,46.2,Medium Risk,1183142.0
CUST04587,48,31332,634,Self-Employed,126526,12,0,9,20,29025,1,4,3,1,8,Loyal,97.2,Critical Risk,4656758.0
CUST04588,61,56519,757,Business,222069,36,1,40,21,21788,1,4,3,1,8,Loyal,98.6,Critical Risk,2183072.0
CUST04589,22,76046,653,Salaried,91541,36,0,57,10,18466,1,4,2,1,7,At Risk,43.1,Medium Risk,720865.0
CUST04590,33,56115,688,Salaried,255843,48,1,23,13,42588,1,4,2,2,8,Loyal,100.0,Critical Risk,3396304.0
CUST04591,52,51595,615,Salaried,130302,36,2,25,7,16263,1,4,1,1,6,At Risk,89.7,Critical Risk,675642.0
CUST04592,38,50381,773,Freelance,116665,60,0,24,4,55183,0,4,1,3,8,Loyal,53.9,High Risk,1331689.0
CUST04593,60,30295,594,Salaried,99236,12,2,362,7,5000,1,1,1,1,3,Lost,100.0,Critical Risk,32058.0
CUST04594,56,32640,489,Business,101618,60,1,316,14,31070,1,1,2,2,5,Lost,100.0,Critical Risk,450405.0
CUST04595,56,32424,682,Self-Employed,389454,24,2,137,22,37433,1,3,4,2,9,Loyal,100.0,Critical Risk,1732490.0
CUST04596,67,40497,644,Salaried,102634,12,0,328,26,66047,1,1,4,4,9,Loyal,92.6,Critical Risk,1719578.0
CUST04597,58,15000,547,Business,41221,60,1,329,19,55580,1,1,3,3,7,At Risk,100.0,Critical Risk,1054575.0
CUST04598,58,68753,644,Business,122316,24,1,21,10,8811,1,4,2,1,7,At Risk,62.3,High Risk,559307.0
